sample_index,timestamp_ms,ch2_mv,packet_index
54607,109214.000,-11.365749,2184
54608,109216.000,-11.041356,2184
54609,109218.000,-10.532762,2184
54610,109220.000,-10.201885,2184
54611,109222.000,-9.975244,2184
54612,109224.000,-9.970523,2184
54613,109226.000,-10.249521,2184
54614,109228.000,-10.858203,2184
54615,109230.000,-11.317445,2184
54616,109232.000,-11.485959,2184
54617,109234.000,-11.374618,2184
54618,109236.000,-11.056901,2184
54619,109238.000,-10.575391,2184
54620,109240.000,-10.256244,2184
54621,109242.000,-10.018493,2184
54622,109244.000,-10.005332,2184
54623,109246.000,-10.277559,2184
54624,109248.000,-10.867931,2184
54625,109250.000,-11.306240,2185
54626,109252.000,-11.447765,2185
54627,109254.000,-11.321832,2185
54628,109256.000,-11.007310,2185
54629,109258.000,-10.532428,2185
54630,109260.000,-10.208083,2185
54631,109262.000,-9.970380,2185
54632,109264.000,-9.959031,2185
54633,109266.000,-10.239555,2185
54634,109268.000,-10.841180,2185
54635,109270.000,-11.288024,2185
54636,109272.000,-11.442615,2185
54637,109274.000,-11.331273,2185
54638,109276.000,-11.017181,2185
54639,109278.000,-10.544111,2185
54640,109280.000,-10.228921,2185
54641,109282.000,-9.995795,2185
54642,109284.000,-9.989883,2185
54643,109286.000,-10.271264,2185
54644,109288.000,-10.875989,2185
54645,109290.000,-11.320783,2185
54646,109292.000,-11.470605,2185
54647,109294.000,-11.340190,2185
54648,109296.000,-11.007549,2185
54649,109298.000,-10.522653,2185
54650,109300.000,-10.198880,2186
54651,109302.000,-9.963132,2186
54652,109304.000,-9.960510,2186
54653,109306.000,-10.249091,2186
54654,109308.000,-10.854055,2186
54655,109310.000,-11.297323,2186
54656,109312.000,-11.444379,2186
54657,109314.000,-11.321403,2186
54658,109316.000,-11.003829,2186
54659,109318.000,-10.534431,2186
54660,109320.000,-10.220577,2186
54661,109322.000,-9.991218,2186
54662,109324.000,-9.988500,2186
54663,109326.000,-10.277606,2186
54664,109328.000,-10.876609,2186
54665,109330.000,-11.310913,2186
54666,109332.000,-11.476375,2186
54667,109334.000,-11.381008,2186
54668,109336.000,-11.039544,2186
54669,109338.000,-10.489751,2186
54670,109340.000,-10.147334,2186
54671,109342.000,-9.919120,2186
54672,109344.000,-9.922839,2186
54673,109346.000,-10.216810,2186
54674,109348.000,-10.831786,2186
54675,109350.000,-11.277486,2187
54676,109352.000,-11.435272,2187
54677,109354.000,-11.327554,2187
54678,109356.000,-10.999156,2187
54679,109358.000,-10.518171,2187
54680,109360.000,-10.205270,2187
54681,109362.000,-9.985830,2187
54682,109364.000,-9.990741,2187
54683,109366.000,-10.285283,2187
54684,109368.000,-10.886527,2187
54685,109370.000,-11.314441,2187
54686,109372.000,-11.444427,2187
54687,109374.000,-11.313869,2187
54688,109376.000,-10.985423,2187
54689,109378.000,-10.503722,2187
54690,109380.000,-10.177947,2187
54691,109382.000,-9.947921,2187
54692,109384.000,-9.953929,2187
54693,109386.000,-10.257674,2187
54694,109388.000,-10.865070,2187
54695,109390.000,-11.300041,2187
54696,109392.000,-11.451293,2187
54697,109394.000,-11.338235,2187
54698,109396.000,-10.996057,2187
54699,109398.000,-10.492278,2187
54700,109400.000,-10.168411,2188
54701,109402.000,-9.948112,2188
54702,109404.000,-9.960700,2188
54703,109406.000,-10.267688,2188
54704,109408.000,-10.872699,2188
54705,109410.000,-11.306478,2188
54706,109412.000,-11.462642,2188
54707,109414.000,-11.338378,2188
54708,109416.000,-10.987808,2188
54709,109418.000,-10.493709,2188
54710,109420.000,-10.175802,2188
54711,109422.000,-9.954215,2188
54712,109424.000,-9.963132,2188
54713,109426.000,-10.270597,2188
54714,109428.000,-10.882284,2188
54715,109430.000,-11.312629,2188
54716,109432.000,-11.449052,2188
54717,109434.000,-11.319734,2188
54718,109436.000,-10.981656,2188
54719,109438.000,-10.501863,2188
54720,109440.000,-10.186244,2188
54721,109442.000,-9.969665,2188
54722,109444.000,-9.983922,2188
54723,109446.000,-10.296251,2188
54724,109448.000,-10.903884,2188
54725,109450.000,-11.322595,2189
54726,109452.000,-11.461975,2189
54727,109454.000,-11.337663,2189
54728,109456.000,-10.985519,2189
54729,109458.000,-10.478832,2189
54730,109460.000,-10.158969,2189
54731,109462.000,-9.941770,2189
54732,109464.000,-9.955693,2189
54733,109466.000,-10.267164,2189
54734,109468.000,-10.872747,2189
54735,109470.000,-11.291458,2189
54736,109472.000,-11.425830,2189
54737,109474.000,-11.305477,2189
54738,109476.000,-10.958864,2189
54739,109478.000,-10.482646,2189
54740,109480.000,-10.176708,2189
54741,109482.000,-9.962512,2189
54742,109484.000,-9.980060,2189
54743,109486.000,-10.300590,2189
54744,109488.000,-10.918380,2189
54745,109490.000,-11.339237,2189
54746,109492.000,-11.465885,2189
54747,109494.000,-11.331226,2189
54748,109496.000,-10.982324,2189
54749,109498.000,-10.501815,2189
54750,109500.000,-10.190488,2190
54751,109502.000,-9.972621,2190
54752,109504.000,-9.987689,2190
54753,109506.000,-10.306741,2190
54754,109508.000,-10.915138,2190
54755,109510.000,-11.329366,2190
54756,109512.000,-11.458923,2190
54757,109514.000,-11.322786,2190
54758,109516.000,-10.969926,2190
54759,109518.000,-10.494090,2190
54760,109520.000,-10.184766,2190
54761,109522.000,-9.971429,2190
54762,109524.000,-9.995319,2190
54763,109526.000,-10.322810,2190
54764,109528.000,-10.930683,2190
54765,109530.000,-11.338092,2190
54766,109532.000,-11.458446,2190
54767,109534.000,-11.306859,2190
54768,109536.000,-10.944797,2190
54769,109538.000,-10.472442,2190
54770,109540.000,-10.157682,2190
54771,109542.000,-9.939338,2190
54772,109544.000,-9.961797,2190
54773,109546.000,-10.291864,2190
54774,109548.000,-10.898353,2190
54775,109550.000,-11.310150,2191
54776,109552.000,-11.423828,2191
54777,109554.000,-11.277725,2191
54778,109556.000,-10.925771,2191
54779,109558.000,-10.466338,2191
54780,109560.000,-10.160924,2191
54781,109562.000,-9.958602,2191
54782,109564.000,-9.994413,2191
54783,109566.000,-10.328866,2191
54784,109568.000,-10.939552,2191
54785,109570.000,-11.348678,2191
54786,109572.000,-11.457874,2191
54787,109574.000,-11.308147,2191
54788,109576.000,-10.950424,2191
54789,109578.000,-10.486604,2191
54790,109580.000,-10.172321,2191
54791,109582.000,-9.957744,2191
54792,109584.000,-9.985162,2191
54793,109586.000,-10.316039,2191
54794,109588.000,-10.919381,2191
54795,109590.000,-11.324884,2191
54796,109592.000,-11.435892,2191
54797,109594.000,-11.293842,2191
54798,109596.000,-10.937597,2191
54799,109598.000,-10.474492,2191
54800,109600.000,-10.172750,2192
54801,109602.000,-9.966422,2192
54802,109604.000,-9.998609,2192
54803,109606.000,-10.338069,2192
54804,109608.000,-10.945131,2192
54805,109610.000,-11.350204,2192
54806,109612.000,-11.461927,2192
54807,109614.000,-11.311056,2192
54808,109616.000,-10.943891,2192
54809,109618.000,-10.477210,2192
54810,109620.000,-10.170318,2192
54811,109622.000,-9.960748,2192
54812,109624.000,-9.982015,2192
54813,109626.000,-10.317470,2192
54814,109628.000,-10.923673,2192
54815,109630.000,-11.324932,2192
54816,109632.000,-11.458827,2192
54817,109634.000,-11.345197,2192
54818,109636.000,-11.023809,2192
54819,109638.000,-10.459043,2192
54820,109640.000,-10.107757,2192
54821,109642.000,-9.919358,2192
54822,109644.000,-9.966661,2192
54823,109646.000,-10.319043,2192
54824,109648.000,-10.937168,2192
54825,109650.000,-11.344911,2193
54826,109652.000,-11.462785,2193
54827,109654.000,-11.327173,2193
54828,109656.000,-10.947515,2193
54829,109658.000,-10.459234,2193
54830,109660.000,-10.146524,2193
54831,109662.000,-9.941055,2193
54832,109664.000,-9.971095,2193
54833,109666.000,-10.313321,2193
54834,109668.000,-10.925390,2193
54835,109670.000,-11.324932,2193
54836,109672.000,-11.424972,2193
54837,109674.000,-11.272718,2193
54838,109676.000,-10.906984,2193
54839,109678.000,-10.451652,2193
54840,109680.000,-10.150386,2193
54841,109682.000,-9.948016,2193
54842,109684.000,-9.989358,2193
54843,109686.000,-10.348178,2193
54844,109688.000,-10.963727,2193
54845,109690.000,-11.362029,2193
54846,109692.000,-11.434270,2193
54847,109694.000,-11.255361,2193
54848,109696.000,-10.897447,2193
54849,109698.000,-10.478832,2193
54850,109700.000,-10.168887,2194
54851,109702.000,-9.959365,2194
54852,109704.000,-9.999992,2194
54853,109706.000,-10.356094,2194
54854,109708.000,-10.953761,2194
54855,109710.000,-11.338521,2194
54856,109712.000,-11.425973,2194
54857,109714.000,-11.289979,2194
54858,109716.000,-10.944368,2194
54859,109718.000,-10.456849,2194
54860,109720.000,-10.152723,2194
54861,109722.000,-9.960843,2194
54862,109724.000,-10.007716,2194
54863,109726.000,-10.366298,2194
54864,109728.000,-10.973312,2194
54865,109730.000,-11.363222,2194
54866,109732.000,-11.483432,2194
54867,109734.000,-11.353351,2194
54868,109736.000,-10.959817,2194
54869,109738.000,-10.426236,2194
54870,109740.000,-10.113813,2194
54871,109742.000,-9.922935,2194
54872,109744.000,-9.972955,2194
54873,109746.000,-10.337211,2194
54874,109748.000,-10.950376,2194
54875,109750.000,-11.345054,2195
54876,109752.000,-11.466028,2195
54877,109754.000,-11.326362,2195
54878,109756.000,-10.920335,2195
54879,109758.000,-10.429622,2195
54880,109760.000,-10.128309,2195
54881,109762.000,-9.935714,2195
54882,109764.000,-9.978343,2195
54883,109766.000,-10.348512,2195
54884,109768.000,-10.969449,2195
54885,109770.000,-11.359931,2195
54886,109772.000,-11.424209,2195
54887,109774.000,-11.223222,2195
54888,109776.000,-10.873271,2195
54889,109778.000,-10.487367,2195
54890,109780.000,-10.176517,2195
54891,109782.000,-9.977771,2195
54892,109784.000,-10.024740,2195
54893,109786.000,-10.386945,2195
54894,109788.000,-10.987188,2195
54895,109790.000,-11.363079,2195
54896,109792.000,-11.407854,2195
54897,109794.000,-11.187126,2195
54898,109796.000,-10.838128,2195
54899,109798.000,-10.462619,2195
54900,109800.000,-10.150243,2196
54901,109802.000,-9.948064,2196
54902,109804.000,-10.001231,2196
54903,109806.000,-10.382510,2196
54904,109808.000,-10.986854,2196
54905,109810.000,-11.362745,2196
54906,109812.000,-11.413194,2196
54907,109814.000,-11.196662,2196
54908,109816.000,-10.856487,2196
54909,109818.000,-10.489894,2196
54910,109820.000,-10.186149,2196
54911,109822.000,-9.987642,2196
54912,109824.000,-10.039903,2196
54913,109826.000,-10.417129,2196
54914,109828.000,-11.018373,2196
54915,109830.000,-11.384584,2196
54916,109832.000,-11.427070,2196
54917,109834.000,-11.199619,2196
54918,109836.000,-10.860731,2196
54919,109838.000,-10.500766,2196
54920,109840.000,-10.194255,2196
54921,109842.000,-9.997607,2196
54922,109844.000,-10.050727,2196
54923,109846.000,-10.433484,2196
54924,109848.000,-11.033489,2196
54925,109850.000,-11.396743,2197
54926,109852.000,-11.431838,2197
54927,109854.000,-11.196042,2197
54928,109856.000,-10.850192,2197
54929,109858.000,-10.483218,2197
54930,109860.000,-10.175802,2197
54931,109862.000,-9.981586,2197
54932,109864.000,-10.037042,2197
54933,109866.000,-10.419656,2197
54934,109868.000,-11.015369,2197
54935,109870.000,-11.377717,2197
54936,109872.000,-11.417438,2197
54937,109874.000,-11.197425,2197
54938,109876.000,-10.840513,2197
54939,109878.000,-10.461952,2197
54940,109880.000,-10.154964,2197
54941,109882.000,-9.967519,2197
54942,109884.000,-10.027314,2197
54943,109886.000,-10.415889,2197
54944,109888.000,-11.015750,2197
54945,109890.000,-11.382677,2197
54946,109892.000,-11.489726,2197
54947,109894.000,-11.357356,2197
54948,109896.000,-11.040069,2197
54949,109898.000,-10.495902,2197
54950,109900.000,-10.088826,2198
54951,109902.000,-9.909250,2198
54952,109904.000,-9.984781,2198
54953,109906.000,-10.378791,2198
54954,109908.000,-10.987092,2198
54955,109910.000,-11.364414,2198
54956,109912.000,-11.470844,2198
54957,109914.000,-11.341764,2198
54958,109916.000,-11.035682,2198
54959,109918.000,-10.494710,2198
54960,109920.000,-10.085584,2198
54961,109922.000,-9.901811,2198
54962,109924.000,-9.972097,2198
54963,109926.000,-10.366679,2198
54964,109928.000,-10.971977,2198
54965,109930.000,-11.341621,2198
54966,109932.000,-11.438848,2198
54967,109934.000,-11.307861,2198
54968,109936.000,-10.996295,2198
54969,109938.000,-10.456420,2198
54970,109940.000,-10.052348,2198
54971,109942.000,-9.874965,2198
54972,109944.000,-9.952213,2198
54973,109946.000,-10.357333,2198
54974,109948.000,-10.970737,2198
54975,109950.000,-11.346151,2199
54976,109952.000,-11.447860,2199
54977,109954.000,-11.317636,2199
54978,109956.000,-11.003257,2199
54979,109958.000,-10.450364,2199
54980,109960.000,-10.056449,2199
54981,109962.000,-9.887410,2199
54982,109964.000,-9.963847,2199
54983,109966.000,-10.372783,2199
54984,109968.000,-10.984756,2199
54985,109970.000,-11.353589,2199
54986,109972.000,-11.409046,2199
54987,109974.000,-11.244394,2199
54988,109976.000,-10.858156,2199
54989,109978.000,-10.435773,2199
54990,109980.000,-10.143615,2199
54991,109982.000,-9.965802,2199
54992,109984.000,-10.037709,2199
54993,109986.000,-10.447694,2199
54994,109988.000,-11.049606,2199
54995,109990.000,-11.399175,2199
54996,109992.000,-11.442377,2199
54997,109994.000,-11.265947,2199
54998,109996.000,-10.869647,2199
54999,109998.000,-10.436536,2199
55000,110000.000,-10.132505,2200
55001,110002.000,-9.948922,2200
55002,110004.000,-10.019637,2200
55003,110006.000,-10.425426,2200
55004,110008.000,-11.020376,2200
55005,110010.000,-11.371948,2200
55006,110012.000,-11.414720,2200
55007,110014.000,-11.238624,2200
55008,110016.000,-10.840846,2200
55009,110018.000,-10.418130,2200
55010,110020.000,-10.122873,2200
55011,110022.000,-9.947349,2200
55012,110024.000,-10.027505,2200
55013,110026.000,-10.442830,2200
55014,110028.000,-11.040641,2200
55015,110030.000,-11.392118,2200
55016,110032.000,-11.456300,2200
55017,110034.000,-11.280872,2200
55018,110036.000,-10.860015,2200
55019,110038.000,-10.413266,2200
55020,110040.000,-10.116626,2200
55021,110042.000,-9.948541,2200
55022,110044.000,-10.032274,2200
55023,110046.000,-10.449125,2200
55024,110048.000,-11.046268,2200
55025,110050.000,-11.394597,2201
55026,110052.000,-11.445381,2201
55027,110054.000,-11.261798,2201
55028,110056.000,-10.846711,2201
55029,110058.000,-10.420228,2201
55030,110060.000,-10.126210,2201
55031,110062.000,-9.955646,2201
55032,110064.000,-10.035135,2201
55033,110066.000,-10.450269,2201
55034,110068.000,-11.049558,2201
55035,110070.000,-11.394931,2201
55036,110072.000,-11.458732,2201
55037,110074.000,-11.288120,2201
55038,110076.000,-10.849668,2201
55039,110078.000,-10.389711,2201
55040,110080.000,-10.090638,2201
55041,110082.000,-9.918405,2201
55042,110084.000,-9.998227,2201
55043,110086.000,-10.419036,2201
55044,110088.000,-11.019517,2201
55045,110090.000,-11.368371,2201
55046,110092.000,-11.416294,2201
55047,110094.000,-11.234809,2201
55048,110096.000,-10.817863,2201
55049,110098.000,-10.395480,2201
55050,110100.000,-10.106279,2202
55051,110102.000,-9.941865,2202
55052,110104.000,-10.030605,2202
55053,110106.000,-10.459091,2202
55054,110108.000,-11.055042,2202
55055,110110.000,-11.396982,2202
55056,110112.000,-11.426736,2202
55057,110114.000,-11.243440,2202
55058,110116.000,-10.837509,2202
55059,110118.000,-10.423089,2202
55060,110120.000,-10.128070,2202
55061,110122.000,-9.956170,2202
55062,110124.000,-10.039140,2202
55063,110126.000,-10.469009,2202
55064,110128.000,-11.062576,2202
55065,110130.000,-11.396743,2202
55066,110132.000,-11.406757,2202
55067,110134.000,-11.189796,2202
55068,110136.000,-10.808517,2202
55069,110138.000,-10.431100,2202
55070,110140.000,-10.136558,2202
55071,110142.000,-9.963466,2202
55072,110144.000,-10.045244,2202
55073,110146.000,-10.480119,2202
55074,110148.000,-11.065580,2202
55075,110150.000,-11.392452,2203
55076,110152.000,-11.388256,2203
55077,110154.000,-11.134244,2203
55078,110156.000,-10.783626,2203
55079,110158.000,-10.435296,2203
55080,110160.000,-10.129882,2203
55081,110162.000,-9.958793,2203
55082,110164.000,-10.054303,2203
55083,110166.000,-10.494281,2203
55084,110168.000,-11.083366,2203
55085,110170.000,-11.413433,2203
55086,110172.000,-11.408998,2203
55087,110174.000,-11.157991,2203
55088,110176.000,-10.800935,2203
55089,110178.000,-10.450555,2203
55090,110180.000,-10.152150,2203
55091,110182.000,-9.984590,2203
55092,110184.000,-10.076381,2203
55093,110186.000,-10.514690,2203
55094,110188.000,-11.098195,2203
55095,110190.000,-11.420394,2203
55096,110192.000,-11.411477,2203
55097,110194.000,-11.165286,2203
55098,110196.000,-10.799123,2203
55099,110198.000,-10.445739,2203
55100,110200.000,-10.143091,2204
55101,110202.000,-9.979774,2204
55102,110204.000,-10.073854,2204
55103,110206.000,-10.516263,2204
55104,110208.000,-11.099054,2204
55105,110210.000,-11.414768,2204
55106,110212.000,-11.402036,2204
55107,110214.000,-11.170341,2204
55108,110216.000,-10.782434,2204
55109,110218.000,-10.412980,2204
55110,110220.000,-10.114862,2204
55111,110222.000,-9.952260,2204
55112,110224.000,-10.050107,2204
55113,110226.000,-10.502626,2204
55114,110228.000,-11.086799,2204
55115,110230.000,-11.406042,2204
55116,110232.000,-11.395408,2204
55117,110234.000,-11.180259,2204
55118,110236.000,-10.791351,2204
55119,110238.000,-10.414172,2204
55120,110240.000,-10.116483,2204
55121,110242.000,-9.959317,2204
55122,110244.000,-10.057975,2204
55123,110246.000,-10.509206,2204
55124,110248.000,-11.090804,2204
55125,110250.000,-11.405803,2205
55126,110252.000,-11.395980,2205
55127,110254.000,-11.167623,2205
55128,110256.000,-10.798503,2205
55129,110258.000,-10.442306,2205
55130,110260.000,-10.147334,2205
55131,110262.000,-9.992458,2205
55132,110264.000,-10.100652,2205
55133,110266.000,-10.553695,2205
55134,110268.000,-11.129905,2205
55135,110270.000,-11.438896,2205
55136,110272.000,-11.427738,2205
55137,110274.000,-11.215354,2205
55138,110276.000,-10.807325,2205
55139,110278.000,-10.416366,2205
55140,110280.000,-10.120965,2205
55141,110282.000,-9.967233,2205
55142,110284.000,-10.067083,2205
55143,110286.000,-10.513307,2205
55144,110288.000,-11.092664,2205
55145,110290.000,-11.411859,2205
55146,110292.000,-11.471702,2205
55147,110294.000,-11.316253,2205
55148,110296.000,-10.962201,2205
55149,110298.000,-10.411788,2205
55150,110300.000,-10.043908,2206
55151,110302.000,-9.903527,2206
55152,110304.000,-10.013391,2206
55153,110306.000,-10.476495,2206
55154,110308.000,-11.065961,2206
55155,110310.000,-11.388446,2206
55156,110312.000,-11.406661,2206
55157,110314.000,-11.213447,2206
55158,110316.000,-10.780431,2206
55159,110318.000,-10.371639,2206
55160,110320.000,-10.083295,2206
55161,110322.000,-9.932281,2206
55162,110324.000,-10.044004,2206
55163,110326.000,-10.512210,2206
55164,110328.000,-11.094428,2206
55165,110330.000,-11.411096,2206
55166,110332.000,-11.425687,2206
55167,110334.000,-11.228277,2206
55168,110336.000,-10.794832,2206
55169,110338.000,-10.390426,2206
55170,110340.000,-10.100414,2206
55171,110342.000,-9.955360,2206
55172,110344.000,-10.061170,2206
55173,110346.000,-10.519744,2206
55174,110348.000,-11.098291,2206
55175,110350.000,-11.415149,2207
55176,110352.000,-11.435462,2207
55177,110354.000,-11.237241,2207
55178,110356.000,-10.792590,2207
55179,110358.000,-10.384513,2207
55180,110360.000,-10.096360,2207
55181,110362.000,-9.952403,2207
55182,110364.000,-10.065175,2207
55183,110366.000,-10.528995,2207
55184,110368.000,-11.104061,2207
55185,110370.000,-11.416103,2207
55186,110372.000,-11.428214,2207
55187,110374.000,-11.221076,2207
55188,110376.000,-10.780908,2207
55189,110378.000,-10.383798,2207
55190,110380.000,-10.098840,2207
55191,110382.000,-9.960653,2207
55192,110384.000,-10.075094,2207
55193,110386.000,-10.544015,2207
55194,110388.000,-11.118032,2207
55195,110390.000,-11.422302,2207
55196,110392.000,-11.418344,2207
55197,110394.000,-11.218406,2207
55198,110396.000,-10.790302,2207
55199,110398.000,-10.402013,2207
55200,110400.000,-10.118533,2208
55201,110402.000,-9.975387,2208
55202,110404.000,-10.081245,2208
55203,110406.000,-10.544874,2208
55204,110408.000,-11.111404,2208
55205,110410.000,-11.413766,2208
55206,110412.000,-11.408044,2208
55207,110414.000,-11.191942,2208
55208,110416.000,-10.748340,2208
55209,110418.000,-10.348274,2208
55210,110420.000,-10.058738,2208
55211,110422.000,-9.918023,2208
55212,110424.000,-10.036565,2208
55213,110426.000,-10.515167,2208
55214,110428.000,-11.100723,2208
55215,110430.000,-11.409141,2208
55216,110432.000,-11.414482,2208
55217,110434.000,-11.216594,2208
55218,110436.000,-10.776569,2208
55219,110438.000,-10.381700,2208
55220,110440.000,-10.094548,2208
55221,110442.000,-9.959174,2208
55222,110444.000,-10.081722,2208
55223,110446.000,-10.555984,2208
55224,110448.000,-11.125137,2208
55225,110450.000,-11.427022,2209
55226,110452.000,-11.426546,2209
55227,110454.000,-11.220981,2209
55228,110456.000,-10.777475,2209
55229,110458.000,-10.379554,2209
55230,110460.000,-10.098315,2209
55231,110462.000,-9.966089,2209
55232,110464.000,-10.087301,2209
55233,110466.000,-10.573436,2209
55234,110468.000,-11.145641,2209
55235,110470.000,-11.438180,2209
55236,110472.000,-11.429645,2209
55237,110474.000,-11.215736,2209
55238,110476.000,-10.768939,2209
55239,110478.000,-10.370637,2209
55240,110480.000,-10.079194,2209
55241,110482.000,-9.940196,2209
55242,110484.000,-10.061837,2209
55243,110486.000,-10.545303,2209
55244,110488.000,-11.114646,2209
55245,110490.000,-11.409332,2209
55246,110492.000,-11.403276,2209
55247,110494.000,-11.196376,2209
55248,110496.000,-10.751773,2209
55249,110498.000,-10.358669,2209
55250,110500.000,-10.071088,2210
55251,110502.000,-9.939481,2210
55252,110504.000,-10.065509,2210
55253,110506.000,-10.553314,2210
55254,110508.000,-11.123372,2210
55255,110510.000,-11.424495,2210
55256,110512.000,-11.441184,2210
55257,110514.000,-11.232234,2210
55258,110516.000,-10.762216,2210
55259,110518.000,-10.352327,2210
55260,110520.000,-10.076381,2210
55261,110522.000,-9.956790,2210
55262,110524.000,-10.090543,2210
55263,110526.000,-10.582973,2210
55264,110528.000,-11.152364,2210
55265,110530.000,-11.449815,2210
55266,110532.000,-11.458875,2210
55267,110534.000,-11.249734,2210
55268,110536.000,-10.777141,2210
55269,110538.000,-10.363628,2210
55270,110540.000,-10.076476,2210
55271,110542.000,-9.940959,2210
55272,110544.000,-10.059930,2210
55273,110546.000,-10.546018,2210
55274,110548.000,-11.111356,2210
55275,110550.000,-11.413862,2211
55276,110552.000,-11.441757,2211
55277,110554.000,-11.228277,2211
55278,110556.000,-10.741617,2211
55279,110558.000,-10.329248,2211
55280,110560.000,-10.054923,2211
55281,110562.000,-9.935237,2211
55282,110564.000,-10.068322,2211
55283,110566.000,-10.560657,2211
55284,110568.000,-11.130191,2211
55285,110570.000,-11.431552,2211
55286,110572.000,-11.438800,2211
55287,110574.000,-11.216499,2211
55288,110576.000,-10.743953,2211
55289,110578.000,-10.338260,2211
55290,110580.000,-10.052587,2211
55291,110582.000,-9.925891,2211
55292,110584.000,-10.058976,2211
55293,110586.000,-10.560514,2211
55294,110588.000,-11.134149,2211
55295,110590.000,-11.427976,2211
55296,110592.000,-11.423637,2211
55297,110594.000,-11.219646,2211
55298,110596.000,-10.774852,2211
55299,110598.000,-10.393192,2211
55300,110600.000,-10.114957,2212
55301,110602.000,-9.993125,2212
55302,110604.000,-10.124542,2212
55303,110606.000,-10.615827,2212
55304,110608.000,-11.167861,2212
55305,110610.000,-11.445667,2212
55306,110612.000,-11.428167,2212
55307,110614.000,-11.200811,2212
55308,110616.000,-10.728790,2212
55309,110618.000,-10.335399,2212
55310,110620.000,-10.052253,2212
55311,110622.000,-9.928323,2212
55312,110624.000,-10.061408,2212
55313,110626.000,-10.563661,2212
55314,110628.000,-11.129476,2212
55315,110630.000,-11.420251,2212
55316,110632.000,-11.410715,2212
55317,110634.000,-11.194898,2212
55318,110636.000,-10.740901,2212
55319,110638.000,-10.360576,2212
55320,110640.000,-10.080196,2212
55321,110642.000,-9.953881,2212
55322,110644.000,-10.086967,2212
55323,110646.000,-10.585357,2212
55324,110648.000,-11.143829,2212
55325,110650.000,-11.428644,2213
55326,110652.000,-11.423494,2213
55327,110654.000,-11.206914,2213
55328,110656.000,-10.747243,2213
55329,110658.000,-10.363628,2213
55330,110660.000,-10.090638,2213
55331,110662.000,-9.981252,2213
55332,110664.000,-10.127498,2213
55333,110666.000,-10.637332,2213
55334,110668.000,-11.190606,2213
55335,110670.000,-11.465312,2213
55336,110672.000,-11.443092,2213
55337,110674.000,-11.215736,2213
55338,110676.000,-10.748006,2213
55339,110678.000,-10.360814,2213
55340,110680.000,-10.077430,2213
55341,110682.000,-9.953643,2213
55342,110684.000,-10.089256,2213
55343,110686.000,-10.597898,2213
55344,110688.000,-11.152793,2213
55345,110690.000,-11.429883,2213
55346,110692.000,-11.410381,2213
55347,110694.000,-11.185218,2213
55348,110696.000,-10.722448,2213
55349,110698.000,-10.342504,2213
55350,110700.000,-10.060645,2214
55351,110702.000,-9.944869,2214
55352,110704.000,-10.092593,2214
55353,110706.000,-10.604478,2214
55354,110708.000,-11.154939,2214
55355,110710.000,-11.428405,2214
55356,110712.000,-11.401082,2214
55357,110714.000,-11.175252,2214
55358,110716.000,-10.707904,2214
55359,110718.000,-10.321285,2214
55360,110720.000,-10.040141,2214
55361,110722.000,-9.930564,2214
55362,110724.000,-10.083772,2214
55363,110726.000,-10.607339,2214
55364,110728.000,-11.166765,2214
55365,110730.000,-11.447050,2214
55366,110732.000,-11.432363,2214
55367,110734.000,-11.214162,2214
55368,110736.000,-10.738708,2214
55369,110738.000,-10.355998,2214
55370,110740.000,-10.082484,2214
55371,110742.000,-9.972621,2214
55372,110744.000,-10.123492,2214
55373,110746.000,-10.638048,2214
55374,110748.000,-11.180545,2214
55375,110750.000,-11.447383,2215
55376,110752.000,-11.419488,2215
55377,110754.000,-11.176444,2215
55378,110756.000,-10.693122,2215
55379,110758.000,-10.306455,2215
55380,110760.000,-10.021926,2215
55381,110762.000,-9.910299,2215
55382,110764.000,-10.067750,2215
55383,110766.000,-10.594703,2215
55384,110768.000,-11.146928,2215
55385,110770.000,-11.417247,2215
55386,110772.000,-11.380483,2215
55387,110774.000,-11.151601,2215
55388,110776.000,-10.692169,2215
55389,110778.000,-10.319139,2215
55390,110780.000,-10.039903,2215
55391,110782.000,-9.932948,2215
55392,110784.000,-10.091020,2215
55393,110786.000,-10.620548,2215
55394,110788.000,-11.172868,2215
55395,110790.000,-11.449720,2215
55396,110792.000,-11.461641,2215
55397,110794.000,-11.237718,2215
55398,110796.000,-10.729600,2215
55399,110798.000,-10.327102,2215
55400,110800.000,-10.060169,2216
55401,110802.000,-9.959460,2216
55402,110804.000,-10.111810,2216
55403,110806.000,-10.634614,2216
55404,110808.000,-11.181308,2216
55405,110810.000,-11.451293,2216
55406,110812.000,-11.425449,2216
55407,110814.000,-11.194660,2216
55408,110816.000,-10.720636,2216
55409,110818.000,-10.341693,2216
55410,110820.000,-10.063363,2216
55411,110822.000,-9.955932,2216
55412,110824.000,-10.117341,2216
55413,110826.000,-10.642053,2216
55414,110828.000,-11.180021,2216
55415,110830.000,-11.446048,2216
55416,110832.000,-11.413051,2216
55417,110834.000,-11.172820,2216
55418,110836.000,-10.686780,2216
55419,110838.000,-10.299302,2216
55420,110840.000,-10.022117,2216
55421,110842.000,-9.919931,2216
55422,110844.000,-10.072042,2216
55423,110846.000,-10.601331,2216
55424,110848.000,-11.150838,2216
55425,110850.000,-11.425067,2217
55426,110852.000,-11.408950,2217
55427,110854.000,-11.185409,2217
55428,110856.000,-10.715772,2217
